node_id,class,service_type,m,mu
100587,2,IS,,0.6739895316754951
100587,3,IS,,0.6739895316754951
100587,4,IS,,0.6739895316754951
100588,1,IS,,0.5866608484662817
100588,2,IS,,0.5866608484662817
100588,3,IS,,0.5866608484662817
100588,4,IS,,0.5866608484662817
100589,1,IS,,0.4861549869752478
100589,2,IS,,0.4861549869752478
100589,3,IS,,0.4861549869752478
100589,4,IS,,0.4861549869752478
100590,1,IS,,0.5725206645857505
100590,2,IS,,0.5725206645857505
100590,3,IS,,0.5725206645857505
100590,4,IS,,0.5725206645857505
100591,1,IS,,0.6015353186004657
100591,2,IS,,0.6015353186004657
100591,3,IS,,0.6015353186004657
100591,4,IS,,0.6015353186004657
100592,1,IS,,0.5812624918620902
100592,2,IS,,0.5812624918620902
100592,3,IS,,0.5812624918620902
100592,4,IS,,0.5812624918620902
100593,1,IS,,0.473722734071146
100593,2,IS,,0.473722734071146
100593,3,IS,,0.473722734071146
100593,4,IS,,0.473722734071146
100594,1,IS,,0.7592781728189321
100594,2,IS,,0.7592781728189321
100594,3,IS,,0.7592781728189321
100594,4,IS,,0.7592781728189321
100595,1,IS,,0.6667024005567074
100595,2,IS,,0.6667024005567074
100595,3,IS,,0.6667024005567074
100595,4,IS,,0.6667024005567074
100596,1,IS,,0.852773545855137
100596,2,IS,,0.852773545855137
100596,3,IS,,0.852773545855137
100596,4,IS,,0.852773545855137
100597,1,IS,,0.7979395847132491
100597,2,IS,,0.7979395847132491
100597,3,IS,,0.7979395847132491
100597,4,IS,,0.7979395847132491
100598,1,IS,,0.7851234974478692
100598,2,IS,,0.7851234974478692
100598,3,IS,,0.7851234974478692
100598,4,IS,,0.7851234974478692
100599,1,IS,,0.7458910360721194
100599,2,IS,,0.7458910360721194
100599,3,IS,,0.7458910360721194
100599,4,IS,,0.7458910360721194
100600,1,IS,,0.6895024585272522
100600,2,IS,,0.6895024585272522
100600,3,IS,,0.6895024585272522
100600,4,IS,,0.6895024585272522
100601,1,IS,,0.5629229140813422
100601,2,IS,,0.5629229140813422
100601,3,IS,,0.5629229140813422
100601,4,IS,,0.5629229140813422
100602,1,IS,,0.7558557234927633
100602,2,IS,,0.7558557234927633
100602,3,IS,,0.7558557234927633
100602,4,IS,,0.7558557234927633
100603,1,IS,,0.7257643900525594
100603,2,IS,,0.7257643900525594
100603,3,IS,,0.7257643900525594
100603,4,IS,,0.7257643900525594
100604,1,IS,,0.7238461546717717
100604,2,IS,,0.7238461546717717
100604,3,IS,,0.7238461546717717
100604,4,IS,,0.7238461546717717
100605,1,IS,,0.7199369968087689
100605,2,IS,,0.7199369968087689
100605,3,IS,,0.7199369968087689
100605,4,IS,,0.7199369968087689
100606,1,IS,,0.689699434749161
100606,2,IS,,0.689699434749161
100606,3,IS,,0.689699434749161
100606,4,IS,,0.689699434749161
100607,1,IS,,0.6893994838889668
100607,2,IS,,0.6893994838889668
100607,3,IS,,0.6893994838889668
100607,4,IS,,0.6893994838889668
100608,1,IS,,0.6275826125985816
100608,2,IS,,0.6275826125985816
100608,3,IS,,0.6275826125985816
100608,4,IS,,0.6275826125985816
100609,1,IS,,0.6784422743543557
100609,2,IS,,0.6784422743543557
100609,3,IS,,0.6784422743543557
100609,4,IS,,0.6784422743543557
100610,1,IS,,0.6449859526092067
100610,2,IS,,0.6449859526092067
100610,3,IS,,0.6449859526092067
100610,4,IS,,0.6449859526092067
100611,1,IS,,0.3962788563305366
100611,2,IS,,0.3962788563305366
100611,3,IS,,0.3962788563305366
100611,4,IS,,0.3962788563305366
100612,1,IS,,0.6626044217640157
100612,2,IS,,0.6626044217640157
100612,3,IS,,0.6626044217640157
100612,4,IS,,0.6626044217640157
100613,1,IS,,0.7874865471279975
100613,2,IS,,0.7874865471279975
100613,3,IS,,0.7874865471279975
100613,4,IS,,0.7874865471279975
100614,1,IS,,0.9020867315742155
100614,2,IS,,0.9020867315742155
100614,3,IS,,0.9020867315742155
100614,4,IS,,0.9020867315742155
100615,1,IS,,0.7696115648452743
100615,2,IS,,0.7696115648452743
100615,3,IS,,0.7696115648452743
100615,4,IS,,0.7696115648452743
100616,1,IS,,0.75985833046046
100616,2,IS,,0.75985833046046
100616,3,IS,,0.75985833046046
100616,4,IS,,0.75985833046046
100617,1,IS,,0.631056539200019
100617,2,IS,,0.631056539200019
100617,3,IS,,0.631056539200019
100617,4,IS,,0.631056539200019
100618,1,IS,,0.5994079591183042
100618,2,IS,,0.5994079591183042
100618,3,IS,,0.5994079591183042
100618,4,IS,,0.5994079591183042
100619,1,IS,,0.6132070634630501
100619,2,IS,,0.6132070634630501
100619,3,IS,,0.6132070634630501
100619,4,IS,,0.6132070634630501
100620,1,IS,,0.5900102341249076
100620,2,IS,,0.5900102341249076
100620,3,IS,,0.5900102341249076
100620,4,IS,,0.5900102341249076
100621,1,IS,,0.6157896924835052
100621,2,IS,,0.6157896924835052
100621,3,IS,,0.6157896924835052
100621,4,IS,,0.6157896924835052
100622,1,IS,,0.6092310117293771
100622,2,IS,,0.6092310117293771
100622,3,IS,,0.6092310117293771
100622,4,IS,,0.6092310117293771
100623,1,IS,,0.5972454938966272
100623,2,IS,,0.5972454938966272
100623,3,IS,,0.5972454938966272
100623,4,IS,,0.5972454938966272
100624,1,IS,,0.6044256134525214
100624,2,IS,,0.6044256134525214
100624,3,IS,,0.6044256134525214
100624,4,IS,,0.6044256134525214
100625,1,IS,,0.61369893110962
100625,2,IS,,0.61369893110962
100625,3,IS,,0.61369893110962
100625,4,IS,,0.61369893110962
100626,1,IS,,0.5866819620866645
100626,2,IS,,0.5866819620866645
100626,3,IS,,0.5866819620866645
100626,4,IS,,0.5866819620866645
100627,1,IS,,0.5760908188941417
100627,2,IS,,0.5760908188941417
100627,3,IS,,0.5760908188941417
100627,4,IS,,0.5760908188941417
100628,1,IS,,0.6482082501497823
100628,2,IS,,0.6482082501497823
100628,3,IS,,0.6482082501497823
100628,4,IS,,0.6482082501497823
100629,1,IS,,0.6429892972243186
100629,2,IS,,0.6429892972243186
100629,3,IS,,0.6429892972243186
100629,4,IS,,0.6429892972243186
100630,1,IS,,0.6485579904511679
100630,2,IS,,0.6485579904511679
100630,3,IS,,0.6485579904511679
100630,4,IS,,0.6485579904511679
100631,1,IS,,0.6678812759437311
100631,2,IS,,0.6678812759437311
100631,3,IS,,0.6678812759437311
100631,4,IS,,0.6678812759437311
100632,1,IS,,0.6490527963593715
100632,2,IS,,0.6490527963593715
100632,3,IS,,0.6490527963593715
100632,4,IS,,0.6490527963593715
100633,1,IS,,0.6385426652578284
100633,2,IS,,0.6385426652578284
100633,3,IS,,0.6385426652578284
100633,4,IS,,0.6385426652578284
100634,1,IS,,0.6267037245123944
100634,2,IS,,0.6267037245123944
100634,3,IS,,0.6267037245123944
100634,4,IS,,0.6267037245123944
100635,1,IS,,0.6366360234763847
100635,2,IS,,0.6366360234763847
100635,3,IS,,0.6366360234763847
100635,4,IS,,0.6366360234763847
100636,1,IS,,0.6280997059100889
100636,2,IS,,0.6280997059100889
100636,3,IS,,0.6280997059100889
100636,4,IS,,0.6280997059100889
100637,1,IS,,0.6582329109455554
100637,2,IS,,0.6582329109455554
100637,3,IS,,0.6582329109455554
100637,4,IS,,0.6582329109455554
100638,1,IS,,0.6529470877235164
100638,2,IS,,0.6529470877235164
100638,3,IS,,0.6529470877235164
100638,4,IS,,0.6529470877235164
100639,1,IS,,0.6412129317333637
100639,2,IS,,0.6412129317333637
100639,3,IS,,0.6412129317333637
100639,4,IS,,0.6412129317333637
100640,1,IS,,0.6462141616754369
100640,2,IS,,0.6462141616754369
100640,3,IS,,0.6462141616754369
100640,4,IS,,0.6462141616754369
100641,1,IS,,0.6272533499563898
100641,2,IS,,0.6272533499563898
100641,3,IS,,0.6272533499563898
100641,4,IS,,0.6272533499563898
100642,1,IS,,0.6248080871469426
100642,2,IS,,0.6248080871469426
100642,3,IS,,0.6248080871469426
100642,4,IS,,0.6248080871469426
100643,1,IS,,0.6228797280626404
100643,2,IS,,0.6228797280626404
100643,3,IS,,0.6228797280626404
100643,4,IS,,0.6228797280626404
100644,1,IS,,0.6402400297034581
100644,2,IS,,0.6402400297034581
100644,3,IS,,0.6402400297034581
100644,4,IS,,0.6402400297034581
100645,1,IS,,0.6355228711848857
100645,2,IS,,0.6355228711848857
100645,3,IS,,0.6355228711848857
100645,4,IS,,0.6355228711848857
100646,1,IS,,0.6898453947342105
100646,2,IS,,0.6898453947342105
100646,3,IS,,0.6898453947342105
100646,4,IS,,0.6898453947342105
100647,1,IS,,0.6880458550376731
100647,2,IS,,0.6880458550376731
100647,3,IS,,0.6880458550376731
100647,4,IS,,0.6880458550376731
100648,1,IS,,0.688378987229648
100648,2,IS,,0.688378987229648
100648,3,IS,,0.688378987229648
100648,4,IS,,0.688378987229648
100649,1,IS,,0.6781517972493255
100649,2,IS,,0.6781517972493255
100649,3,IS,,0.6781517972493255
100649,4,IS,,0.6781517972493255
100650,1,IS,,0.6869814044238209
100650,2,IS,,0.6869814044238209
100650,3,IS,,0.6869814044238209
100650,4,IS,,0.6869814044238209
100651,1,IS,,0.6947442997933815
100651,2,IS,,0.6947442997933815
100651,3,IS,,0.6947442997933815
100651,4,IS,,0.6947442997933815
100652,1,IS,,0.683672416351621
100652,2,IS,,0.683672416351621
100652,3,IS,,0.683672416351621
100652,4,IS,,0.683672416351621
100653,1,IS,,0.70176414488298
100653,2,IS,,0.70176414488298
100653,3,IS,,0.70176414488298
100653,4,IS,,0.70176414488298
100654,1,IS,,0.6993990516573683
100654,2,IS,,0.6993990516573683
100654,3,IS,,0.6993990516573683
100654,4,IS,,0.6993990516573683
100655,1,IS,,0.7095785714644219
100655,2,IS,,0.7095785714644219
100655,3,IS,,0.7095785714644219
100655,4,IS,,0.7095785714644219
100656,1,IS,,0.7148919233859032
100656,2,IS,,0.7148919233859032
100656,3,IS,,0.7148919233859032
100656,4,IS,,0.7148919233859032
100657,1,IS,,0.6611477481122996
100657,2,IS,,0.6611477481122996
100657,3,IS,,0.6611477481122996
100657,4,IS,,0.6611477481122996
100658,1,IS,,0.7054776111133577
100658,2,IS,,0.7054776111133577
100658,3,IS,,0.7054776111133577
100658,4,IS,,0.7054776111133577
100659,1,IS,,0.680953030228709
100659,2,IS,,0.680953030228709
100659,3,IS,,0.680953030228709
100659,4,IS,,0.680953030228709
100660,1,IS,,0.6789700936707284
100660,2,IS,,0.6789700936707284
100660,3,IS,,0.6789700936707284
100660,4,IS,,0.6789700936707284
100661,1,IS,,0.6876431164717437
100661,2,IS,,0.6876431164717437
100661,3,IS,,0.6876431164717437
100661,4,IS,,0.6876431164717437
100662,1,IS,,0.6884521667404905
100662,2,IS,,0.6884521667404905
100662,3,IS,,0.6884521667404905
100662,4,IS,,0.6884521667404905
100663,1,IS,,0.6850524078837397
100663,2,IS,,0.6850524078837397
100663,3,IS,,0.6850524078837397
100663,4,IS,,0.6850524078837397
100664,1,IS,,0.6813239548197081
100664,2,IS,,0.6813239548197081
100664,3,IS,,0.6813239548197081
100664,4,IS,,0.6813239548197081
100665,1,IS,,0.6840690069478801
100665,2,IS,,0.6840690069478801
100665,3,IS,,0.6840690069478801
100665,4,IS,,0.6840690069478801
100666,1,IS,,0.701123857810486
100666,2,IS,,0.701123857810486
100666,3,IS,,0.701123857810486
100666,4,IS,,0.701123857810486
100667,1,IS,,0.6572180438023123
100667,2,IS,,0.6572180438023123
100667,3,IS,,0.6572180438023123
100667,4,IS,,0.6572180438023123
100668,1,IS,,0.7130262790367373
100668,2,IS,,0.7130262790367373
100668,3,IS,,0.7130262790367373
100668,4,IS,,0.7130262790367373
100669,1,IS,,0.6148504760563338
100669,2,IS,,0.6148504760563338
100669,3,IS,,0.6148504760563338
100669,4,IS,,0.6148504760563338
100670,1,IS,,0.6091815234234262
100670,2,IS,,0.6091815234234262
100670,3,IS,,0.6091815234234262
100670,4,IS,,0.6091815234234262
100671,1,IS,,0.5760707625059039
100671,2,IS,,0.5760707625059039
100671,3,IS,,0.5760707625059039
100671,4,IS,,0.5760707625059039
100672,1,IS,,0.6294413366249288
100672,2,IS,,0.6294413366249288
100672,3,IS,,0.6294413366249288
100672,4,IS,,0.6294413366249288
100673,1,IS,,0.6505986183391669
100673,2,IS,,0.6505986183391669
100673,3,IS,,0.6505986183391669
100673,4,IS,,0.6505986183391669
100674,1,IS,,0.6317950897271597
100674,2,IS,,0.6317950897271597
100674,3,IS,,0.6317950897271597
100674,4,IS,,0.6317950897271597
100675,1,IS,,0.6238749595141058
100675,2,IS,,0.6238749595141058
100675,3,IS,,0.6238749595141058
100675,4,IS,,0.6238749595141058
100676,1,IS,,0.6188517683762096
100676,2,IS,,0.6188517683762096
100676,3,IS,,0.6188517683762096
100676,4,IS,,0.6188517683762096
100677,1,IS,,0.5970095301532363
100677,2,IS,,0.5970095301532363
100677,3,IS,,0.5970095301532363
100677,4,IS,,0.5970095301532363
100678,1,IS,,0.6816624058699369
100678,2,IS,,0.6816624058699369
100678,3,IS,,0.6816624058699369
100678,4,IS,,0.6816624058699369
100679,1,IS,,0.6691469727720847
100679,2,IS,,0.6691469727720847
100679,3,IS,,0.6691469727720847
100679,4,IS,,0.6691469727720847
100680,1,IS,,0.5923199106294593
100680,2,IS,,0.5923199106294593
100680,3,IS,,0.5923199106294593
100680,4,IS,,0.5923199106294593
100681,1,IS,,0.6620985562647924
100681,2,IS,,0.6620985562647924
100681,3,IS,,0.6620985562647924
100681,4,IS,,0.6620985562647924
100682,1,IS,,0.584062302353357
100682,2,IS,,0.584062302353357
100682,3,IS,,0.584062302353357
100682,4,IS,,0.584062302353357
100683,1,IS,,0.6821360816106259
100683,2,IS,,0.6821360816106259
100683,3,IS,,0.6821360816106259
100683,4,IS,,0.6821360816106259
100684,1,IS,,0.6770963144253995
100684,2,IS,,0.6770963144253995
100684,3,IS,,0.6770963144253995
100684,4,IS,,0.6770963144253995
100685,1,IS,,0.7011879028763465
100685,2,IS,,0.7011879028763465
100685,3,IS,,0.7011879028763465
100685,4,IS,,0.7011879028763465
100686,1,IS,,0.6242129338258681
100686,2,IS,,0.6242129338258681
100686,3,IS,,0.6242129338258681
100686,4,IS,,0.6242129338258681
100687,1,IS,,0.6489932533052519
100687,2,IS,,0.6489932533052519
100687,3,IS,,0.6489932533052519
100687,4,IS,,0.6489932533052519
100688,1,IS,,0.6423046654877955
100688,2,IS,,0.6423046654877955
100688,3,IS,,0.6423046654877955
100688,4,IS,,0.6423046654877955
100689,1,IS,,0.6607093271625376
100689,2,IS,,0.6607093271625376
100689,3,IS,,0.6607093271625376
100689,4,IS,,0.6607093271625376
100690,1,IS,,0.6213615841407825
100690,2,IS,,0.6213615841407825
100690,3,IS,,0.6213615841407825
100690,4,IS,,0.6213615841407825
100691,1,IS,,0.6597646881881858
100691,2,IS,,0.6597646881881858
100691,3,IS,,0.6597646881881858
100691,4,IS,,0.6597646881881858
100692,1,IS,,0.6507729085188848
100692,2,IS,,0.6507729085188848
100692,3,IS,,0.6507729085188848
100692,4,IS,,0.6507729085188848
100693,1,IS,,0.6719856237202011
100693,2,IS,,0.6719856237202011
100693,3,IS,,0.6719856237202011
100693,4,IS,,0.6719856237202011
100694,1,IS,,0.654184334684461
100694,2,IS,,0.654184334684461
100694,3,IS,,0.654184334684461
100694,4,IS,,0.654184334684461
100695,1,IS,,0.6463289385097569
100695,2,IS,,0.6463289385097569
100695,3,IS,,0.6463289385097569
100695,4,IS,,0.6463289385097569
100696,1,IS,,0.693247502527293
100696,2,IS,,0.693247502527293
100696,3,IS,,0.693247502527293
100696,4,IS,,0.693247502527293
100697,1,IS,,0.7104239135331027
100697,2,IS,,0.7104239135331027
100697,3,IS,,0.7104239135331027
100697,4,IS,,0.7104239135331027
100698,1,IS,,0.6652040237575826
100698,2,IS,,0.6652040237575826
100698,3,IS,,0.6652040237575826
100698,4,IS,,0.6652040237575826
100699,1,IS,,0.6652828348212472
100699,2,IS,,0.6652828348212472
100699,3,IS,,0.6652828348212472
100699,4,IS,,0.6652828348212472
100700,1,IS,,0.6963717077933719
100700,2,IS,,0.6963717077933719
100700,3,IS,,0.6963717077933719
100700,4,IS,,0.6963717077933719
100701,1,IS,,0.633974034167659
100701,2,IS,,0.633974034167659
100701,3,IS,,0.633974034167659
100701,4,IS,,0.633974034167659
100702,1,IS,,0.6788119444268295
100702,2,IS,,0.6788119444268295
100702,3,IS,,0.6788119444268295
100702,4,IS,,0.6788119444268295
100703,1,IS,,0.6697351296536725
100703,2,IS,,0.6697351296536725
100703,3,IS,,0.6697351296536725
100703,4,IS,,0.6697351296536725
100704,1,IS,,0.662278418015663
100704,2,IS,,0.662278418015663
100704,3,IS,,0.662278418015663
100704,4,IS,,0.662278418015663
100705,1,IS,,0.6029464399070883
100705,2,IS,,0.6029464399070883
100705,3,IS,,0.6029464399070883
100705,4,IS,,0.6029464399070883
100706,1,IS,,0.6628527135903356
100706,2,IS,,0.6628527135903356
100706,3,IS,,0.6628527135903356
100706,4,IS,,0.6628527135903356
100707,1,IS,,0.6682097532687139
100707,2,IS,,0.6682097532687139
100707,3,IS,,0.6682097532687139
100707,4,IS,,0.6682097532687139
100708,1,IS,,0.7050488737355514
100708,2,IS,,0.7050488737355514
100708,3,IS,,0.7050488737355514
100708,4,IS,,0.7050488737355514
100709,1,IS,,0.6810082367314273
100709,2,IS,,0.6810082367314273
100709,3,IS,,0.6810082367314273
100709,4,IS,,0.6810082367314273
100710,1,IS,,0.7137191741366792
100710,2,IS,,0.7137191741366792
100710,3,IS,,0.7137191741366792
100710,4,IS,,0.7137191741366792
100711,1,IS,,0.7129866133933093
100711,2,IS,,0.7129866133933093
100711,3,IS,,0.7129866133933093
100711,4,IS,,0.7129866133933093
100712,1,IS,,0.6295926409321104
100712,2,IS,,0.6295926409321104
100712,3,IS,,0.6295926409321104
100712,4,IS,,0.6295926409321104
100713,1,IS,,0.7141571165373917
100713,2,IS,,0.7141571165373917
100713,3,IS,,0.7141571165373917
100713,4,IS,,0.7141571165373917
100714,1,IS,,0.6050380949329214
100714,2,IS,,0.6050380949329214
100714,3,IS,,0.6050380949329214
100714,4,IS,,0.6050380949329214
100715,1,IS,,0.6180074958746444
100715,2,IS,,0.6180074958746444
100715,3,IS,,0.6180074958746444
100715,4,IS,,0.6180074958746444
100716,1,IS,,0.601653085757098
100716,2,IS,,0.601653085757098
100716,3,IS,,0.601653085757098
100716,4,IS,,0.601653085757098
100717,1,IS,,0.5896255077611873
100717,2,IS,,0.5896255077611873
100717,3,IS,,0.5896255077611873
100717,4,IS,,0.5896255077611873
100718,1,IS,,0.5805717460912546
100718,2,IS,,0.5805717460912546
100718,3,IS,,0.5805717460912546
100718,4,IS,,0.5805717460912546
100719,1,IS,,0.6068375580561856
100719,2,IS,,0.6068375580561856
100719,3,IS,,0.6068375580561856
100719,4,IS,,0.6068375580561856
100720,1,IS,,0.6137134369373616
100720,2,IS,,0.6137134369373616
100720,3,IS,,0.6137134369373616
100720,4,IS,,0.6137134369373616
100721,1,IS,,0.6348624494168801
100721,2,IS,,0.6348624494168801
100721,3,IS,,0.6348624494168801
100721,4,IS,,0.6348624494168801
100722,1,IS,,0.6291583635730007
100722,2,IS,,0.6291583635730007
100722,3,IS,,0.6291583635730007
100722,4,IS,,0.6291583635730007
100723,1,IS,,0.5661523418485088
100723,2,IS,,0.5661523418485088
100723,3,IS,,0.5661523418485088
100723,4,IS,,0.5661523418485088
100724,1,IS,,0.6141615345529987
100724,2,IS,,0.6141615345529987
100724,3,IS,,0.6141615345529987
100724,4,IS,,0.6141615345529987
100725,1,IS,,0.5998394097629508
100725,2,IS,,0.5998394097629508
100725,3,IS,,0.5998394097629508
100725,4,IS,,0.5998394097629508
100726,1,IS,,0.5971235495732233
100726,2,IS,,0.5971235495732233
100726,3,IS,,0.5971235495732233
100726,4,IS,,0.5971235495732233
100727,1,IS,,0.5671279056705244
100727,2,IS,,0.5671279056705244
100727,3,IS,,0.5671279056705244
100727,4,IS,,0.5671279056705244
100728,1,IS,,0.5635147690035168
100728,2,IS,,0.5635147690035168
100728,3,IS,,0.5635147690035168
100728,4,IS,,0.5635147690035168
100729,1,IS,,0.6465934590266628
100729,2,IS,,0.6465934590266628
100729,3,IS,,0.6465934590266628
100729,4,IS,,0.6465934590266628
100730,1,IS,,0.5424515280922513
100730,2,IS,,0.5424515280922513
100730,3,IS,,0.5424515280922513
100730,4,IS,,0.5424515280922513
100731,1,IS,,0.5569203104575412
100731,2,IS,,0.5569203104575412
100731,3,IS,,0.5569203104575412
100731,4,IS,,0.5569203104575412
100732,1,IS,,0.5738571409123574
100732,2,IS,,0.5738571409123574
100732,3,IS,,0.5738571409123574
100732,4,IS,,0.5738571409123574
100733,1,IS,,0.616329016283403
100733,2,IS,,0.616329016283403
100733,3,IS,,0.616329016283403
100733,4,IS,,0.616329016283403
100734,1,IS,,0.6109805593170113
100734,2,IS,,0.6109805593170113
100734,3,IS,,0.6109805593170113
100734,4,IS,,0.6109805593170113
100735,1,IS,,0.6018018288421804
100735,2,IS,,0.6018018288421804
100735,3,IS,,0.6018018288421804
100735,4,IS,,0.6018018288421804
100736,1,IS,,0.5473530163409668
100736,2,IS,,0.5473530163409668
100736,3,IS,,0.5473530163409668
100736,4,IS,,0.5473530163409668
100737,1,IS,,0.5481201438253663
100737,2,IS,,0.5481201438253663
100737,3,IS,,0.5481201438253663
100737,4,IS,,0.5481201438253663
100738,1,IS,,0.5855047128403132
100738,2,IS,,0.5855047128403132
100738,3,IS,,0.5855047128403132
100738,4,IS,,0.5855047128403132
100739,1,IS,,0.6029871389431991
100739,2,IS,,0.6029871389431991
100739,3,IS,,0.6029871389431991
100739,4,IS,,0.6029871389431991
100740,1,IS,,0.6068005099727618
100740,2,IS,,0.6068005099727618
100740,3,IS,,0.6068005099727618
100740,4,IS,,0.6068005099727618
100741,1,IS,,0.597739730976093
100741,2,IS,,0.597739730976093
100741,3,IS,,0.597739730976093
100741,4,IS,,0.597739730976093
100742,1,IS,,0.6244907772966181
100742,2,IS,,0.6244907772966181
100742,3,IS,,0.6244907772966181
100742,4,IS,,0.6244907772966181
100743,1,IS,,0.644676476298221
100743,2,IS,,0.644676476298221
100743,3,IS,,0.644676476298221
100743,4,IS,,0.644676476298221
100744,1,IS,,0.5448973079209554
100744,2,IS,,0.5448973079209554
100744,3,IS,,0.5448973079209554
100744,4,IS,,0.5448973079209554
100745,1,IS,,0.5493138759189593
100745,2,IS,,0.5493138759189593
100745,3,IS,,0.5493138759189593
100745,4,IS,,0.5493138759189593
100746,1,IS,,0.5320931592123853
100746,2,IS,,0.5320931592123853
100746,3,IS,,0.5320931592123853
100746,4,IS,,0.5320931592123853
100747,1,IS,,0.4523314697573229
100747,2,IS,,0.4523314697573229
100747,3,IS,,0.4523314697573229
100747,4,IS,,0.4523314697573229
100748,1,IS,,0.46561664608115677
100748,2,IS,,0.46561664608115677
100748,3,IS,,0.46561664608115677
100748,4,IS,,0.46561664608115677
100749,1,IS,,0.45535910468653645
100749,2,IS,,0.45535910468653645
100749,3,IS,,0.45535910468653645
100749,4,IS,,0.45535910468653645
100750,1,IS,,0.5101458668160788
100750,2,IS,,0.5101458668160788
100750,3,IS,,0.5101458668160788
100750,4,IS,,0.5101458668160788
100751,1,IS,,0.4903927889512281
100751,2,IS,,0.4903927889512281
100751,3,IS,,0.4903927889512281
100751,4,IS,,0.4903927889512281
100752,1,IS,,0.48698800714409635
100752,2,IS,,0.48698800714409635
100752,3,IS,,0.48698800714409635
100752,4,IS,,0.48698800714409635
100753,1,IS,,0.48789295221162166
100753,2,IS,,0.48789295221162166
100753,3,IS,,0.48789295221162166
100753,4,IS,,0.48789295221162166
100754,1,IS,,0.518107421225166
100754,2,IS,,0.518107421225166
100754,3,IS,,0.518107421225166
100754,4,IS,,0.518107421225166
100755,1,IS,,0.49731294407985704
100755,2,IS,,0.49731294407985704
100755,3,IS,,0.49731294407985704
100755,4,IS,,0.49731294407985704
100756,1,IS,,0.49037435650154815
100756,2,IS,,0.49037435650154815
100756,3,IS,,0.49037435650154815
100756,4,IS,,0.49037435650154815
100757,1,IS,,0.5124754471779979
100757,2,IS,,0.5124754471779979
100757,3,IS,,0.5124754471779979
100757,4,IS,,0.5124754471779979
100758,1,IS,,0.5334293023764306
100758,2,IS,,0.5334293023764306
100758,3,IS,,0.5334293023764306
100758,4,IS,,0.5334293023764306
100759,1,IS,,0.5216215713016714
100759,2,IS,,0.5216215713016714
100759,3,IS,,0.5216215713016714
100759,4,IS,,0.5216215713016714
100760,1,IS,,0.5124374633331709
100760,2,IS,,0.5124374633331709
100760,3,IS,,0.5124374633331709
100760,4,IS,,0.5124374633331709
100761,1,IS,,0.45870643371213426
100761,2,IS,,0.45870643371213426
100761,3,IS,,0.45870643371213426
100761,4,IS,,0.45870643371213426
100762,1,IS,,0.4924995153765874
100762,2,IS,,0.4924995153765874
100762,3,IS,,0.4924995153765874
100762,4,IS,,0.4924995153765874
100763,1,IS,,0.49207947986596384
100763,2,IS,,0.49207947986596384
100763,3,IS,,0.49207947986596384
100763,4,IS,,0.49207947986596384
100764,1,IS,,0.48036849713237434
100764,2,IS,,0.48036849713237434
100764,3,IS,,0.48036849713237434
100764,4,IS,,0.48036849713237434
100765,1,IS,,0.48015156590408825
100765,2,IS,,0.48015156590408825
100765,3,IS,,0.48015156590408825
100765,4,IS,,0.48015156590408825
100766,1,IS,,0.4621061899719397
100766,2,IS,,0.4621061899719397
100766,3,IS,,0.4621061899719397
100766,4,IS,,0.4621061899719397
100767,1,IS,,0.4104370745003696
100767,2,IS,,0.4104370745003696
100767,3,IS,,0.4104370745003696
100767,4,IS,,0.4104370745003696
100768,1,IS,,0.6287561588483144
100768,2,IS,,0.6287561588483144
100768,3,IS,,0.6287561588483144
100768,4,IS,,0.6287561588483144
100769,1,IS,,0.6455111313361914
100769,2,IS,,0.6455111313361914
100769,3,IS,,0.6455111313361914
100769,4,IS,,0.6455111313361914
100770,1,IS,,0.623001092538581
100770,2,IS,,0.623001092538581
100770,3,IS,,0.623001092538581
100770,4,IS,,0.623001092538581
100771,1,IS,,0.6075779852491499
100771,2,IS,,0.6075779852491499
100771,3,IS,,0.6075779852491499
100771,4,IS,,0.6075779852491499
100772,1,IS,,0.6227392966246214
100772,2,IS,,0.6227392966246214
100772,3,IS,,0.6227392966246214
100772,4,IS,,0.6227392966246214
100773,1,IS,,0.6115801477713269
100773,2,IS,,0.6115801477713269
100773,3,IS,,0.6115801477713269
100773,4,IS,,0.6115801477713269
100774,1,IS,,0.6052506610933805
100774,2,IS,,0.6052506610933805
100774,3,IS,,0.6052506610933805
100774,4,IS,,0.6052506610933805
100775,1,IS,,0.6133492973062379
100775,2,IS,,0.6133492973062379
100775,3,IS,,0.6133492973062379
100775,4,IS,,0.6133492973062379
100776,1,IS,,0.6219142338412371
100776,2,IS,,0.6219142338412371
100776,3,IS,,0.6219142338412371
100776,4,IS,,0.6219142338412371
100777,1,IS,,0.6415933730242802
100777,2,IS,,0.6415933730242802
100777,3,IS,,0.6415933730242802
100777,4,IS,,0.6415933730242802
100778,1,IS,,0.5142073751529909
100778,2,IS,,0.5142073751529909
100778,3,IS,,0.5142073751529909
100778,4,IS,,0.5142073751529909
100779,1,IS,,0.645025509477857
100779,2,IS,,0.645025509477857
100779,3,IS,,0.645025509477857
100779,4,IS,,0.645025509477857
100780,1,IS,,0.6717605440549651
100780,2,IS,,0.6717605440549651
100780,3,IS,,0.6717605440549651
100780,4,IS,,0.6717605440549651
100781,1,IS,,0.6259786281654489
100781,2,IS,,0.6259786281654489
100781,3,IS,,0.6259786281654489
100781,4,IS,,0.6259786281654489
100782,1,IS,,0.5822137843509675
100782,2,IS,,0.5822137843509675
100782,3,IS,,0.5822137843509675
